Student ID,CGPA,Past Events,Interest Domain,Performance Score,Recommended Events,Message
S07435,8.11,[],Blockchain,65,['Blockchain Basics'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07436,9.61,['Blockchain'],IoT,93,['Smart Agriculture'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07437,7.66,"['Web Development', 'AR/VR', 'Cybersecurity']",Blockchain,62,['Blockchain Basics'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07438,9.2,[],Embedded Systems,92,"['Hackathon', 'Robotics Expo']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07439,7.82,"['Web Development', 'IoT', 'Cloud Computing']",AR/VR,59,"['UI/UX Workshop', 'Innovation Summit']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07440,6.21,"['IoT', 'Embedded Systems', 'AI/ML']",AI/ML,90,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07441,5.52,"['AI/ML', 'AR/VR']",Embedded Systems,31,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07442,6.59,"['Cloud Computing', 'AI/ML', 'Blockchain']",Blockchain,83,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07443,5.07,['Blockchain'],Embedded Systems,63,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07444,7.95,"['Web Development', 'AR/VR']",AI/ML,50,"['AI Research', 'AI Summit']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07445,5.64,['Web Development'],Cloud Computing,78,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07446,6.18,['Cloud Computing'],AR/VR,55,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07447,8.1,['IoT'],AI/ML,57,"['AI Research', 'AI Summit']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07448,8.52,[],Cybersecurity,96,['Cybersecurity Conference'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07449,6.9,['IoT'],Cloud Computing,59,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07450,8.13,['Cybersecurity'],Web Development,69,"['Coding Marathon', 'UI/UX Workshop']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07451,7.62,"['Web Development', 'IoT', 'Cybersecurity']",Cybersecurity,49,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07452,7.41,[],Cloud Computing,94,['Cloud Computing Workshop'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07453,6.56,[],Cloud Computing,32,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07454,7.68,[],AR/VR,48,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07455,8.05,"['IoT', 'Blockchain', 'Cybersecurity']",Blockchain,90,['Blockchain Basics'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07456,8.9,"['IoT', 'Web Development', 'Blockchain']",Cloud Computing,93,['Cloud Computing Workshop'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07457,8.91,['Cybersecurity'],Blockchain,93,['Blockchain Basics'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07458,5.46,[],Cybersecurity,53,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07459,6.65,"['Cloud Computing', 'Embedded Systems', 'Blockchain']",AI/ML,52,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07460,9.94,[],Cloud Computing,51,['Cloud Computing Workshop'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07461,5.84,"['IoT', 'AI/ML', 'AR/VR']",Cloud Computing,43,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07462,5.66,"['Web Development', 'Blockchain', 'Cloud Computing']",Cloud Computing,90,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07463,7.08,"['Cloud Computing', 'Cybersecurity', 'Web Development']",Web Development,76,"['Coding Marathon', 'UI/UX Workshop']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07464,8.71,[],Web Development,99,"['Coding Marathon', 'UI/UX Workshop']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07465,9.58,[],Web Development,78,"['UI/UX Workshop', 'Coding Marathon']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07466,9.47,['Cloud Computing'],Cybersecurity,98,['Cybersecurity Conference'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07467,7.68,"['IoT', 'AR/VR']",Embedded Systems,39,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07468,8.91,[],Embedded Systems,62,"['Robotics Expo', 'Hackathon']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07469,9.72,[],AI/ML,58,"['AI Summit', 'AI Research']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07470,6.67,"['Blockchain', 'AR/VR']",Cybersecurity,85,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07471,5.2,"['AI/ML', 'IoT']",Web Development,54,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07472,7.63,[],Cloud Computing,43,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07473,8.74,"['Embedded Systems', 'Cloud Computing']",Embedded Systems,96,"['Hackathon', 'Robotics Expo']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07474,8.68,[],Web Development,98,"['Hackathon', 'Coding Marathon']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07475,7.54,"['IoT', 'AR/VR', 'AI/ML']",Web Development,86,"['Hackathon', 'UI/UX Workshop']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07476,5.88,[],AR/VR,30,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07477,5.82,"['IoT', 'Blockchain', 'AR/VR']",Blockchain,86,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07478,9.45,"['Web Development', 'Embedded Systems']",Web Development,59,"['Coding Marathon', 'Hackathon']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07479,8.23,[],IoT,97,['Smart Agriculture'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07480,7.4,"['Cloud Computing', 'IoT']",AI/ML,50,"['AI Summit', 'AI Research']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07481,6.83,"['AI/ML', 'IoT']",Blockchain,46,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07482,7.85,"['Cloud Computing', 'AI/ML']",Cloud Computing,72,['Cloud Computing Workshop'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07483,8.19,['AR/VR'],AR/VR,84,"['UI/UX Workshop', 'Innovation Summit']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07484,7.68,['Cloud Computing'],Cloud Computing,68,['Cloud Computing Workshop'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07485,9.15,[],AR/VR,47,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07486,5.12,"['Cybersecurity', 'AR/VR', 'Web Development']",IoT,40,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07487,6.92,"['Embedded Systems', 'AI/ML']",Cloud Computing,66,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07488,8.62,[],AR/VR,74,"['UI/UX Workshop', 'Innovation Summit']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07489,8.75,[],Blockchain,52,['Blockchain Basics'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07490,8.0,['Web Development'],Cybersecurity,55,['Cybersecurity Conference'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07491,5.28,['IoT'],Cloud Computing,66,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07492,6.83,"['IoT', 'Web Development', 'AI/ML']",Web Development,97,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07493,5.42,"['AI/ML', 'Cloud Computing']",Web Development,58,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07494,5.85,"['AR/VR', 'Cloud Computing', 'Blockchain']",Web Development,45,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07495,8.76,"['Web Development', 'AI/ML', 'Embedded Systems']",Cloud Computing,89,['Cloud Computing Workshop'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07496,6.57,['Cloud Computing'],Blockchain,97,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07497,5.28,['AI/ML'],Blockchain,30,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07498,7.65,"['AR/VR', 'IoT']",Cloud Computing,84,['Cloud Computing Workshop'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07499,6.59,"['AI/ML', 'Embedded Systems']",Embedded Systems,96,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07500,6.44,[],Cybersecurity,94,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07501,7.09,[],Blockchain,61,['Blockchain Basics'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07502,5.53,['Blockchain'],Web Development,46,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07503,9.41,[],Embedded Systems,37,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07504,8.79,"['Web Development', 'Cloud Computing']",Web Development,77,"['Coding Marathon', 'UI/UX Workshop']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07505,8.63,[],Embedded Systems,33,[],"Focus on academics first. If you wish to attend an event, consult your class in-charge."
S07506,9.9,[],Cybersecurity,80,['Cybersecurity Conference'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07507,7.78,[],Cybersecurity,55,['Cybersecurity Conference'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07508,8.44,"['Blockchain', 'Web Development']",Blockchain,84,['Blockchain Basics'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07509,9.28,"['Embedded Systems', 'Blockchain', 'AI/ML']",Blockchain,55,['Blockchain Basics'],We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07510,7.14,[],Web Development,52,"['Coding Marathon', 'Hackathon']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
S07511,8.57,[],Embedded Systems,98,"['Hackathon', 'Robotics Expo']",We recommend attending high-quality events in your preferred domain. Keep up the good work!
